time,vehicle_id,x,y
28,12,-4.8,494.9
29,12,-4.8,493.4
30,12,-4.8,489.88
31,12,-4.8,484.56
32,12,-4.8,477.91
33,12,-4.8,469.48
34,12,-4.8,458.69
35,12,-4.8,446.13
36,12,-4.8,434.4
37,12,-4.8,421.89
38,12,-4.8,409.11
39,12,-4.8,396.53
40,12,-4.8,383.85
40,17,-4.8,494.9
41,12,-4.8,371.52
41,17,-4.8,492.31
42,12,-4.8,358.86
42,17,-4.8,487.75
43,12,-4.8,346.71
43,17,-4.8,480.61
44,12,-4.8,334.48
44,17,-4.8,470.94
45,12,-4.8,321.5
45,17,-4.8,458.77
46,12,-4.8,308.88
46,17,-4.8,444.85
47,12,-4.8,296.18
47,17,-4.8,430.07
48,12,-4.8,284.43
48,17,-4.8,415.29
49,12,-4.8,272.21
49,17,-4.8,400.51
49,21,-4.8,494.9
50,12,-4.8,259.78
50,17,-4.8,385.9
50,21,-4.8,492.63
51,12,-4.8,247.4
51,17,-4.8,370.66
51,21,-4.8,488.91
52,12,-4.8,235.66
52,17,-4.8,355.72
52,21,-4.8,482.75
53,12,-4.8,222.93
53,17,-4.8,341.39
53,21,-4.8,474.37
54,12,-4.8,210.37
54,17,-4.8,326.53
54,21,-4.8,463.83
55,12,-4.8,197.61
55,17,-4.8,311.52
55,21,-4.8,452.16
56,12,-4.8,185.1
56,17,-4.8,296.53
56,21,-4.8,440.36
57,12,-4.8,173.29
57,17,-4.8,281.96
57,21,-4.8,428.76
58,12,-4.8,160.66
58,17,-4.8,266.39
58,21,-4.8,417.08
59,12,-4.8,148.02
59,17,-4.8,250.94
59,21,-4.8,405.01
60,12,-4.8,135.18
60,17,-4.8,236.47
60,21,-4.8,393.47
61,12,-4.8,122.41
61,17,-4.8,221.96
61,21,-4.8,382.2
62,12,-4.8,110.25
62,17,-4.8,206.89
62,21,-4.8,370.86
63,12,-4.8,97.99
63,17,-4.8,192.31
63,21,-4.8,359.43
64,12,-4.8,85.58
64,17,-4.8,177.33
64,21,-4.8,347.63
65,12,-4.8,73.27
65,17,-4.8,162.71
65,21,-4.8,336.12
66,12,-4.8,60.54
66,17,-4.8,147.59
66,21,-4.8,324.95
67,12,-4.8,48.12
67,17,-4.8,132.2
67,21,-4.8,313.86
68,12,-4.8,36.0
68,17,-4.8,116.77
68,21,-4.8,302.1
69,12,-4.8,24.44
